currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,effectiveEndDate,reservationTerm
USD,0.0,0.872,0.872,eastus,US East,2019-01-01T00:00:00Z,a5a12052-ab04-4a97-b547-b3fa9b847bee,E8-4s v3,DZH318Z0BPVN,DZH318Z0BPVN/01LC,Virtual Machines ESv3 Series Windows,E8-4s v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_E8-4s_v3,,
USD,0.0,8.83,8.83,eastus,US East,2023-11-01T00:00:00Z,9c376127-6e1d-5b40-80f8-2d617655856b,Standard_M48ds_1_v3,DZH318Z0K7D1,DZH318Z0K7D1/00SC,Virtual Machines Mdsv3 Medium Memory Series Windows,Standard_M48ds_1_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M48ds_1_v3,,
USD,0.0,4.49856,4.49856,eastus,US East,2024-08-01T00:00:00Z,9c3a37ca-4360-50c9-82ae-2a45dd5eb100,M192idms_v2 Spot,DZH318Z08LV0,DZH318Z08LV0/002L,Virtual Machines MdSv2 Series Windows,M192idms_v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M192idms_v2,,
USD,0.0,0.872,0.872,eastus,US East,2021-11-01T00:00:00Z,9c4bbf47-dcad-4cd6-8f62-ac7e5ed33566,E20a v4/E20as v4 Low Priority,DZH318Z0CM95,DZH318Z0CM95/002Z,Virtual Machines Eav4 Series Windows,E20a v4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E20a_v4,,
USD,0.0,0.04972,0.04972,eastus,US East,2024-08-01T00:00:00Z,9c4f07f2-210e-5b94-911a-8418614d451f,DC4ds_v3 Spot,DZH318Z08NRF,DZH318Z08NRF/00GJ,DCdsv3 Series Linux,standard_DC4ds_v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC4ds_v3,2024-08-31T23:59:00Z,
USD,0.0,0.662,0.662,eastus,US East,2024-06-01T00:00:00Z,9c56cab6-f0a5-52a1-8b28-984a653fec5e,D48lds v6 Spot,DZH318Z0GNH2,DZH318Z0GNH2/000L,Virtual Machines Dldsv6 Series,D48lds v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48lds_v6,,
USD,0.0,2.6915,2.6915,eastus,US East,2024-06-01T00:00:00Z,9c600754-9b5c-5ade-a64c-bcc4aa2866df,E96-24s v6 Spot,DZH318Z0GNH7,DZH318Z0GNH7/00M4,Virtual Machines Esv6 Series Windows,E96-24s v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96-24s_v6,,
USD,0.0,0.38368,0.38368,eastus,US East,2024-08-01T00:00:00Z,9c6661d4-7496-57dd-8a50-f60129f218ca,E32-16s v5 Spot,DZH318Z096T1,DZH318Z096T1/07PQ,Virtual Machines Esv5 Series Windows,E32-16s v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32-16s_v5,,
USD,0.0,1.313,1.313,eastus,US East,2024-08-01T00:00:00Z,9c68323f-868c-5edc-aa0e-a376799a494e,FX48-12mds v2 Low Priority,DZH318Z0H7DR,DZH318Z0H7DR/0117,Virtual Machines FXmdsv2 Series,FX48-12mds v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX48-12mds_v2,,
USD,0.0,5.28,5.28,eastus,US East,2022-01-01T00:00:00Z,9c6bd9f6-971e-5ba5-ad5f-cdb254aad558,Dsv5 Type1,DZH318Z09V9J,DZH318Z09V9J/000B,Dsv5 Series DedicatedHost,Dsv5 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Dsv5_Type1,,
USD,0.0,26364.0,26364.0,eastus,US East,2024-06-01T00:00:00Z,9c6bd9f6-971e-5ba5-ad5f-cdb254aad558,Dsv5 Type1,DZH318Z09V9J,DZH318Z09V9J/001C,Dsv5 Series DedicatedHost,Dsv5 Type1,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Dsv5_Type1,,1 Year
USD,0.0,0.01584,0.01584,eastus,US East,2024-08-01T00:00:00Z,9c743682-40d9-51de-b701-98e7c64a8364,E2d v4 Spot,DZH318Z0D1L5,DZH318Z0D1L5/00Q6,Virtual Machines Edv4 Series,E2d v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E2d_v4,,
USD,0.0,0.369,0.369,eastus,US East,2022-09-01T00:00:00Z,9c78c96e-6e37-59a2-8146-c70e0c688f71,D48plds v5 Low Priority,DZH318Z092QL,DZH318Z092QL/000T,Virtual Machines Dpldsv5 Series,Standard_D48plds_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D48plds_v5,,
USD,0.0,0.0,0.0,eastus,US East,2024-07-01T00:00:00Z,9c8db7fd-cb37-57b3-9fd4-b39eabfee30b,Standard_M128bs_v3,DZH318Z0FRG9,DZH318Z0FRG9/005V,Virtual Machines Mbsv3 Medium Memory Series Linux,Standard_M128bs_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M128bs_v3,2024-08-31T23:59:00Z,
USD,0.0,12.751,12.751,eastus,US East,2022-01-01T00:00:00Z,03ad75b5-2dfb-4781-83c7-3a03d42c8514,M208-52s_v2 Low Priority,DZH318Z0BX63,DZH318Z0BX63/01C4,Virtual Machines MSv2 Series Windows,M208-52s_v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_M208-52s_v2,,
USD,0.0,0.39919,0.39919,eastus,US East,2024-08-01T00:00:00Z,9cacce37-073b-5697-a374-1da4bdcb0686,E64-16s v3 Spot,DZH318Z0BQ4R,DZH318Z0BQ4R/047D,Virtual Machines ESv3 Series,E64-16s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64-16s_v3,2024-08-31T23:59:00Z,
USD,0.0,9.12,9.12,eastus,US East,2022-03-01T00:00:00Z,8620e3e6-f2b4-53a1-b79e-af1fcbe51700,HB120-16rs v2,DZH318Z0CGPN,DZH318Z0CGPN/008B,Virtual Machines HBSv2 Series Windows,Standard_HB120-16rs_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_HB120-16rs_v2,,
USD,0.0,11.328,11.328,eastus,US East,2021-11-01T00:00:00Z,9cb129d4-6aff-5702-98d6-2414fa4e03fc,E96ds v5,DZH318Z096SL,DZH318Z096SL/04GS,Virtual Machines Edsv5 Series Windows,E96ds v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96ds_v5,,
USD,0.0,2.016,2.016,eastus,US East,2023-01-01T00:00:00Z,9cb3c908-ec45-55dd-b17c-e21f59fad259,HB60-30rs Low Priority,DZH318Z0BXNG,DZH318Z0BXNG/00DP,Virtual Machines HBS Series Windows,HB60-30rs Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HB60-30rs,,
USD,0.0,0.19184,0.19184,eastus,US East,2024-08-01T00:00:00Z,9cb89619-71e2-5f52-8081-726c287d054a,E16-4s v3 Spot,DZH318Z0BPVN,DZH318Z0BPVN/01N5,Virtual Machines ESv3 Series Windows,E16-4s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-4s_v3,2024-08-31T23:59:00Z,
USD,0.0,0.0104,0.0104,eastus,US East,2023-09-01T00:00:00Z,9cbd33f1-acf2-58c8-9cd9-5542431443bd,B2ts v2,DZH318Z0K9K9,DZH318Z0K9K9/01GV,Virtual Machines Bsv2 Series,B2ts v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B2ts_v2,,
USD,0.0,54.0,54.0,eastus,US East,2023-09-01T00:00:00Z,9cbd33f1-acf2-58c8-9cd9-5542431443bd,B2ts v2,DZH318Z0K9K9,DZH318Z0K9K9/031Z,Virtual Machines Bsv2 Series,B2ts v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_B2ts_v2,,1 Year
USD,0.0,0.275,0.275,eastus,US East,2023-09-01T00:00:00Z,9cc16766-9a22-58ea-adfb-c5c5e2b3a20f,B8pls v2,DZH318Z0K9JM,DZH318Z0K9JM/009W,Bpsv2 Series Cloud Services,B8pls v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B8pls_v2,,
USD,0.0,3.968,3.968,eastus,US East,2022-06-01T00:00:00Z,9cd09b4c-d79f-53be-846c-bb0d70248bc9,L32as v3,DZH318Z08NR8,DZH318Z08NR8/002L,Lasv3 Series Windows,Standard_L32as_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_L32as_v3,,
USD,0.0,0.354,0.354,eastus,US East,2024-08-01T00:00:00Z,9ce93051-2bfb-5de7-83b9-1fbeb28e9011,FX16ms v2 Low Priority,DZH318Z0H7F3,DZH318Z0H7F3/00C5,Virtual Machines FXmsv2 Series,FX16ms v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX16ms_v2,,
USD,0.0,0.38368,0.38368,eastus,US East,2024-08-01T00:00:00Z,9cf0a103-e620-538b-a3eb-00ecea1f9569,E32s v5 Spot,DZH318Z096T1,DZH318Z096T1/07PP,Virtual Machines Esv5 Series Windows,E32s v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32s_v5,,
USD,0.0,0.33264,0.33264,eastus,US East,2024-08-01T00:00:00Z,9d1f757d-5159-5ee8-897d-1399e77aaf0d,E48s v4 Spot,DZH318Z0CSHL,DZH318Z0CSHL/001C,Virtual Machines Esv4 Series,E48s v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E48s_v4,2024-08-31T23:59:00Z,
USD,0.0,0.01848,0.01848,eastus,US East,2024-08-01T00:00:00Z,9d1fe890-90a6-588a-902f-38a64a8298c6,B2ps v2 Spot,DZH318Z0K9JK,DZH318Z0K9JK/00QP,Virtual Machines Bpsv2 Series,B2ps v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B2ps_v2,,
USD,0.0,3.968,3.968,eastus,US East,2022-06-01T00:00:00Z,9d432f9f-e853-5326-aad0-6087d742877d,L80as v3 Low Priority,DZH318Z08NR8,DZH318Z08NR8/002P,Lasv3 Series Windows,Standard_L80as_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_L80as_v3,,
USD,0.0,6.917,6.917,eastus,US East,2023-07-01T00:00:00Z,9d4a10fb-49c0-5709-a131-b0be3f9286df,EC96iads_v5,DZH318Z09B62,DZH318Z09B62/0008,ECadsv5-series Linux,Standard_EC96iads_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_EC96iads_v5,,
USD,0.0,48473.0,48473.0,eastus,US East,2023-07-01T00:00:00Z,9d4a10fb-49c0-5709-a131-b0be3f9286df,EC96iads_v5,DZH318Z09B62,DZH318Z09B62/008V,ECadsv5-series Linux,Standard_EC96iads_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_EC96iads_v5,,1 Year
USD,0.0,0.185,0.185,eastus,US East,2023-09-01T00:00:00Z,9d4c3f5c-c67f-5111-8122-454f3802033d,B4s v2,DZH318Z0K9KD,DZH318Z0K9KD/01LD,Virtual Machines Bsv2 Series Windows,B4s v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B4s_v2,,
USD,0.0,5.822,5.822,eastus,US East,2021-12-01T00:00:00Z,9d51dbe8-a4c1-54d3-a644-a530e5360931,Esv3 Type4,DZH318Z0C620,DZH318Z0C620/015W,ESv3 Series Dedicated Host,Esv3 Type4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Esv3_Type4,,
USD,0.0,30038.0,30038.0,eastus,US East,2021-12-01T00:00:00Z,9d51dbe8-a4c1-54d3-a644-a530e5360931,Esv3 Type4,DZH318Z0C620,DZH318Z0C620/015T,ESv3 Series Dedicated Host,Esv3 Type4,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Esv3_Type4,,1 Year
USD,0.0,0.0,0.0,eastus,US East,2024-07-01T00:00:00Z,9d667642-f329-54fd-8f21-c7d79d18a534,Standard_M176bds_4_v3,DZH318Z0FRGC,DZH318Z0FRGC/006K,Virtual Machines Mbdsv3 Medium Memory Series Linux,Standard_M176bds_4_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M176bds_4_v3,2024-08-31T23:59:00Z,
USD,0.0,0.0,0.0,eastus,US East,2024-07-01T00:00:00Z,9d6fa56e-e4c9-52a9-9a24-0485bf6e0fe4,Standard_M48bs_v3,DZH318Z0FRG9,DZH318Z0FRG9/005Z,Virtual Machines Mbsv3 Medium Memory Series Linux,Standard_M48bs_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M48bs_v3,2024-08-31T23:59:00Z,
USD,0.0,0.768,0.768,eastus,US East,2022-01-01T00:00:00Z,9d8b0d98-12e4-524b-b960-4121c27423e5,DC8 v2,DZH318Z0CF0K,DZH318Z0CF0K/0017,Virtual Machines DCSv2 Series,DC8 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC8_v2,,
USD,0.0,5382.0,5382.0,eastus,US East,2022-01-01T00:00:00Z,9d8b0d98-12e4-524b-b960-4121c27423e5,DC8 v2,DZH318Z0CF0K,DZH318Z0CF0K/003S,Virtual Machines DCSv2 Series,DC8 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_DC8_v2,,1 Year
USD,0.0,21.675,21.675,eastus,US East,2022-01-01T00:00:00Z,9d8fa2ab-800f-4638-a5b3-adde27b390cc,M208ms v2 Low Priority,DZH318Z0BX63,DZH318Z0BX63/000D,Virtual Machines MSv2 Series Windows,M208ms v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M208ms_v2,,
USD,0.0,0.074,0.074,eastus,US East,2017-05-01T00:00:00Z,e07b5d7e-6a27-4498-a003-fd4836411257,DS12 v2 Low Priority,DZH318Z0BQ4C,DZH318Z0BQ4C/0205,Virtual Machines DSv2 Series,DS12-1 v2 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS12-1_v2,,
USD,0.0,3.6047,3.6047,eastus,US East,2024-08-01T00:00:00Z,9d9dada2-7265-5ffc-b327-25c6a64ec6b3,ND96amsA100v4 Spot,DZH318Z08MBM,DZH318Z08MBM/0034,Virtual Machines NDamsr A100 v4 Series Linux,ND96amsA100v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_ND96ams_A100_v4,2024-08-31T23:59:00Z,
USD,0.0,0.749,0.749,eastus,US East,2022-06-01T00:00:00Z,9d9f936e-e3a6-5ddb-90eb-0c7377eb7f2c,L48as v3 Low Priority,DZH318Z08NR9,DZH318Z08NR9/004P,Lasv3 Series Linux,Standard_L48as_v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_L48as_v3,,
USD,0.0,1.7304,1.7304,eastus,US East,2024-02-01T00:00:00Z,9da4ece6-e16e-529c-b7af-b937753d2419,DC48ads v5 Spot,DZH318Z09B5Z,DZH318Z09B5Z/000J,DCadsv5-series Linux,Standard_DC48ads_v5 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC48ads_v5,,
USD,0.0,2.278,2.278,eastus,US East,2023-07-01T00:00:00Z,9db78b6c-98ce-5107-86ac-bea8bf578d3a,DC64ascc v5 Low Priority,DZH318Z0BDL4,DZH318Z0BDL4/0040,Virtual Machines DCasccv5 Series Windows,Standard_DC64as_cc_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_DC64as_cc_v5,,
USD,0.0,12.432,12.432,eastus,US East,2022-09-01T00:00:00Z,9dbf2066-0c16-525d-ade4-96d7f2759b50,E96bds v5,DZH318Z09LQN,DZH318Z09LQN/000S,Virtual Machines Ebdsv5 Series Windows,Standard_E96bds_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E96bds_v5,,
USD,0.0,0.448,0.448,eastus,US East,2024-04-01T00:00:00Z,9dc4fee7-a279-52e2-ba81-a4575b245d29,E8-4ds v6,DZH318Z0GNHP,DZH318Z0GNHP/0032,Virtual Machines Edsv6 Series Windows,E8-4ds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8-4ds_v6,2024-08-31T23:59:00Z,
USD,0.0,0.16896,0.16896,eastus,US East,2024-08-01T00:00:00Z,9dd01093-ee53-5f34-a835-497b89c060a5,D32s v4 Spot,DZH318Z0CSHJ,DZH318Z0CSHJ/000T,Virtual Machines Dsv4 Series,D32s v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32s_v4,,
USD,0.0,3.6,3.6,eastus,US East,2022-03-01T00:00:00Z,cb3ffb36-f993-59cb-b241-a7994242ef10,HB120-64rs v2,DZH318Z0CGR8,DZH318Z0CGR8/00D3,Virtual Machines HBSv2 Series,Standard_HB120-64rs_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_HB120-64rs_v2,,
USD,0.0,23652.0,23652.0,eastus,US East,2022-03-01T00:00:00Z,cb3ffb36-f993-59cb-b241-a7994242ef10,HB120-64rs v2,DZH318Z0CGR8,DZH318Z0CGR8/00JH,Virtual Machines HBSv2 Series,Standard_HB120-64rs_v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,False,Standard_HB120-64rs_v2,,1 Year
USD,0.0,2.629,2.629,eastus,US East,2019-01-01T00:00:00Z,9dd4292f-4210-46ea-a6f0-3a74487268de,E64 v3/E64s v3 Low Priority,DZH318Z0BPWH,DZH318Z0BPWH/0033,Virtual Machines Ev3 Series Windows,E64 v3 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64_v3,,
USD,0.0,0.181,0.181,eastus,US East,2024-08-01T00:00:00Z,9dd93ee2-584d-5fce-a637-3159c95600bf,D2nds v6,DZH318Z0LDRF,DZH318Z0LDRF/009D,Virtual Machines Dndv6 Series Linux,D2nds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D2nds_v6,,
USD,0.0,0.723,0.723,eastus,US East,2021-12-01T00:00:00Z,9dfc8cff-b704-5fee-8cd0-c651c8e16edd,E64-32as v5 Low Priority,DZH318Z093WZ,DZH318Z093WZ/00K4,Virtual Machines Easv5 Series,E64-32as v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64-32as_v5,,
USD,0.0,0.693,0.693,eastus,US East,2024-03-01T00:00:00Z,9dfd6a21-eef4-5209-a7f4-4f9e30c84ac5,D16alds_v6,DZH318Z0F5DQ,DZH318Z0F5DQ/0067,Virtual Machines Daldsv6 Series,D16alds_v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D16alds_v6,2024-08-31T23:59:00Z,
USD,0.0,0.15,0.15,eastus,US East,2023-04-01T00:00:00Z,9dfd71a1-a623-5c12-80b3-2d6cf6063927,D4lds v5 Low Priority,DZH318Z08M99,DZH318Z08M99/00N5,Virtual Machines Dldsv5 Series Windows,D4lds v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4lds_v5,,
USD,0.0,0.44125,0.44125,eastus,US East,2024-06-01T00:00:00Z,9e168ff1-0053-528a-9c04-1225dd16cbd1,D32lds v6 Spot,DZH318Z0GNH2,DZH318Z0GNH2/0017,Virtual Machines Dldsv6 Series,D32lds v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32lds_v6,,
USD,0.0,0.0307,0.0307,eastus,US East,2022-09-01T00:00:00Z,9e20e48b-da34-5f5a-814b-343d942f6dfa,D4plds v5 Low Priority,DZH318Z092QL,DZH318Z092QL/001D,Virtual Machines Dpldsv5 Series,Standard_D4plds_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D4plds_v5,,
USD,0.0,0.099,0.099,eastus,US East,2018-06-01T00:00:00Z,9e227951-45cd-43ee-a92f-cd7b59304f81,F2/F2s,DZH318Z0BQ51,DZH318Z0BQ51/00FS,Virtual Machines F Series,F2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F2,,
USD,0.0,542.0,542.0,eastus,US East,2017-07-17T00:00:00Z,9e227951-45cd-43ee-a92f-cd7b59304f81,F2/F2s,DZH318Z0BQ51,DZH318Z0BQ51/007G,Virtual Machines F Series,F2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_F2,,1 Year
USD,0.0,0.9,0.9,eastus,US East,2018-08-15T00:00:00Z,9e250639-2880-47d3-be00-6e2e538c6361,NC6,DZH318Z0BQ4Z,DZH318Z0BQ4Z/004Q,Virtual Machines NC Series,NC6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_NC6,,
USD,0.0,0.06336,0.06336,eastus,US East,2024-08-01T00:00:00Z,9e2ca443-fc88-5492-b501-e968aeb39009,E8-2ds v4 Spot,DZH318Z0CSHK,DZH318Z0CSHK/00GP,Virtual Machines Edsv4 Series,E8-2ds v4 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8-2ds_v4,2024-08-31T23:59:00Z,
USD,0.0,0.251,0.251,eastus,US East,2024-01-01T00:00:00Z,9e38aba6-0e13-56d8-9507-1bcb72261b9e,F4als v6,DZH318Z0FZ0B,DZH318Z0FZ0B/002X,Virtual Machines Falsv6 Series,F4als v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_F4als_v6,2024-08-31T23:59:00Z,
USD,0.0,0.3655,0.3655,eastus,US East,2024-08-01T00:00:00Z,9e404601-cbbb-5d9b-bfd1-a1cb8dbdbea2,FX8mds v2 Spot,DZH318Z0H7DN,DZH318Z0H7DN/00C2,Virtual Machines FXmdsv2 Series Windows,FX8mds v2 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_FX8mds_v2,,
USD,0.0,0.504,0.504,eastus,US East,2021-11-01T00:00:00Z,9e5cadca-3695-5309-bcd9-ca3bbd2fa9ce,E8 v5,DZH318Z08M9J,DZH318Z08M9J/003G,Virtual Machines Ev5 Series,Standard_E8_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E8_v5,,
USD,0.0,2561.0,2561.0,eastus,US East,2024-06-01T00:00:00Z,9e5cadca-3695-5309-bcd9-ca3bbd2fa9ce,E8 v5,DZH318Z08M9J,DZH318Z08M9J/02DP,Virtual Machines Ev5 Series,Standard_E8_v5,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_E8_v5,,1 Year
USD,0.0,1.248,1.248,eastus,US East,2023-10-01T00:00:00Z,9e666169-79e3-5bce-a01b-1d46503a8af9,D32ads v5 Low Priority,DZH318Z08W2Q,DZH318Z08W2Q/003L,Dadsv5 Series Cloud Services,Standard_D32ads_v5 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D32ads_v5,,
USD,0.0,0.38368,0.38368,eastus,US East,2024-08-01T00:00:00Z,9e690946-ae82-59f8-81af-6c32b069aef4,E32s v3 Spot,DZH318Z0BPVN,DZH318Z0BPVN/01L4,Virtual Machines ESv3 Series Windows,E32s v3 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E32s_v3,2024-08-31T23:59:00Z,
USD,0.0,0.126,0.126,eastus,US East,2018-06-01T00:00:00Z,70ccc326-3eb4-4111-bb1d-d035865bf993,DS1 v2,DZH318Z0BQPW,DZH318Z0BQPW/00HF,Virtual Machines DSv2 Series Windows,DS1 v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,False,Standard_DS1_v2,,
USD,0.0,0.153,0.153,eastus,US East,2023-07-01T00:00:00Z,9e7195ae-5e01-5712-83f2-425a42bb3f4a,B4ps v2,DZH318Z0K9JL,DZH318Z0K9JL/002B,Virtual Machines Bpsv2 Series Windows,B4ps v2,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_B4ps_v2,,
USD,0.0,0.0,0.0,eastus,US East,2024-06-01T00:00:00Z,9e7851e6-a8d4-517c-af47-427f589efcbc,E64pds v6,DZH318Z0G1GV,DZH318Z0G1GV/001J,Virtual Machines Epdsv6 Series Windows,E64pds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E64pds_v6,,
USD,0.0,0.04,0.04,eastus,US East,2024-04-01T00:00:00Z,9e81c625-dd4c-5e7c-b6bf-c9467bb3bf70,E16-8ds v6 Spot,DZH318Z0GNHM,DZH318Z0GNHM/00PQ,Virtual Machines Edsv6 Series,E16-8ds v6 Spot,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_E16-8ds_v6,2024-08-31T23:59:00Z,
USD,0.0,9.34,9.34,eastus,US East,2023-11-01T00:00:00Z,9e8b19a5-ed3f-5e18-8583-a3abb088959e,Standard_M96s_1_v3,DZH318Z0K7B2,DZH318Z0K7B2/00MD,Virtual Machines Msv3 Medium Memory Series Linux,Standard_M96s_1_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_M96s_1_v3,,
USD,0.0,47586.0,47586.0,eastus,US East,2023-11-01T00:00:00Z,9e8b19a5-ed3f-5e18-8583-a3abb088959e,Standard_M96s_1_v3,DZH318Z0K7B2,DZH318Z0K7B2/018P,Virtual Machines Msv3 Medium Memory Series Linux,Standard_M96s_1_v3,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Reservation,True,Standard_M96s_1_v3,,1 Year
USD,0.0,5.98,5.98,eastus,US East,2024-06-01T00:00:00Z,9e8ba2a0-3d16-516c-9b3e-fcc61ae75253,D96ds v6,DZH318Z0GNHJ,DZH318Z0GNHJ/005S,Virtual Machines Ddsv6 Series,D96ds v6,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_D96ds_v6,,
USD,0.0,6.118,6.118,eastus,US East,2023-06-01T00:00:00Z,9ea106d5-a85e-58d8-9125-5d1a843112e1,HB176-144rsv4 Low Priority,DZH318Z0K1LH,DZH318Z0K1LH/001Z,Virtual Machines HBrsv4 series Windows,HB176-144rsv4 Low Priority,Virtual Machines,DZH313Z7MMC8,Compute,1 Hour,Consumption,True,Standard_HB176-144rs_v4,,
